order_id,customer_id,quotation_id,order_date,total_amount,status
ord_87f9ac7e,cust_7a79b0e8,quote_9861e8d5,2026-04-03 21:10:05.601026,787.6800000000001,CONFIRMED
ord_e1477168,cust_f9e341c0,quote_f7f2d86f,2026-01-02 19:10:05.601026,878.8000000000001,CONFIRMED
ord_7d4d6b4d,cust_ce1f66a4,quote_b286f5d2,2025-12-20 17:10:05.601026,170.13,CONFIRMED
ord_1a4b91b2,cust_82e21b4c,quote_189801ee,2026-05-08 02:10:05.601026,4215.82,CONFIRMED
ord_1e29a336,cust_f6330c6d,quote_e015954d,2026-03-29 20:10:05.601026,2413.93,CONFIRMED
ord_8127336a,cust_84914d14,quote_4b827117,2026-01-31 01:10:05.601026,4575.889999999999,CONFIRMED
ord_b55f6858,cust_84914d14,quote_8d60a373,2026-05-24 11:10:05.601026,2938.0,CONFIRMED
ord_7557c636,cust_8647b943,quote_05927af7,2026-07-14 17:10:05.601026,2685.21,CONFIRMED
ord_83547277,cust_9f854076,quote_fb26afcc,2026-08-01 13:10:05.601026,1451.88,CONFIRMED
ord_a0524dde,cust_12ae9a83,quote_9f370157,2026-07-10 18:10:05.601026,3984.5299999999997,CONFIRMED
ord_dd3012a5,cust_b8d41557,quote_becf1417,2025-12-28 02:10:05.601026,1688.75,CONFIRMED
ord_ef5e9581,cust_843ab967,quote_4295ade0,2025-11-07 16:10:05.601026,1299.23,CONFIRMED
ord_ae4730e6,cust_ceb41cd8,quote_e07fc762,2026-01-31 18:10:05.601026,613.01,CONFIRMED
ord_a8700ef7,cust_c530da41,quote_a9b71477,2026-04-04 16:10:05.601026,3024.6099999999997,CONFIRMED
ord_740c2e62,cust_ceb41cd8,quote_f811d936,2026-08-07 09:10:05.601026,527.35,CONFIRMED
ord_b052969b,cust_57020bdd,quote_00db0398,2025-12-20 05:10:05.601026,939.0,CONFIRMED
ord_b0ff3ef7,cust_322bbdef,quote_67a67a89,2025-11-11 06:10:05.601026,1561.31,CONFIRMED
ord_256b90a5,cust_faaa7a40,quote_a6eb87a4,2026-01-20 21:10:05.601026,5574.27,CONFIRMED
ord_b94c0be9,cust_1226e2b4,quote_22493896,2026-05-05 21:10:05.601026,3191.59,CONFIRMED
ord_ecf371d1,cust_bc936013,quote_8f03b27e,2026-02-03 04:10:05.601026,682.4200000000001,CONFIRMED
ord_4d4f5e39,cust_fb37096e,quote_d649296c,2026-03-02 09:10:05.601026,1446.69,CONFIRMED
ord_fa1b6672,cust_ce1f66a4,quote_1c7647da,2026-02-05 21:10:05.601026,1927.3300000000002,CONFIRMED
ord_62ba7341,cust_5199088a,quote_dda3c57c,2026-05-30 12:10:05.601026,2314.3500000000004,CONFIRMED
ord_40bfa3dc,cust_4ba29bc8,quote_cf217ad9,2026-06-07 08:10:05.601026,2860.95,CONFIRMED
ord_0cffe1b2,cust_822142bd,quote_baaf55a4,2025-09-17 02:10:05.601026,1390.91,CONFIRMED
ord_c32ad217,cust_5e885041,quote_7f99589e,2026-02-19 11:10:05.601026,22311.51,CONFIRMED
ord_ee8f558e,cust_83055eb2,quote_64569220,2025-12-14 02:10:05.601026,1520.02,CONFIRMED
ord_42815bc8,cust_84914d14,quote_714124d5,2025-12-21 03:10:05.601026,1077.48,CONFIRMED
ord_81d213c0,cust_61ea4e53,quote_25fa548d,2026-05-06 21:10:05.601026,3910.5799999999995,CONFIRMED
ord_9d58be86,cust_5471fb8a,quote_13f20077,2026-07-23 04:10:05.601026,4809.12,CONFIRMED
ord_69784b55,cust_b0bce66f,quote_4a457a94,2026-02-10 20:10:05.601026,2581.81,CONFIRMED
ord_51d5c3e9,cust_83055eb2,quote_02f924a5,2025-12-13 11:10:05.601026,424.33000000000004,CONFIRMED
ord_8085bca0,cust_cf13c2af,quote_81529af2,2026-06-16 11:10:05.601026,880.2,CONFIRMED
ord_4a9586e5,cust_41d19430,quote_3e53d78a,2025-10-16 13:10:05.601026,5225.98,CONFIRMED
ord_92108b85,cust_b0bce66f,quote_3d28b1f2,2026-02-27 06:10:05.601026,788.04,CONFIRMED
ord_3011ee50,cust_1226e2b4,quote_803e2dc2,2026-06-26 00:10:05.601026,451.70000000000005,CONFIRMED
ord_e4c288bb,cust_8c59fa3f,quote_419cd260,2026-04-17 21:10:05.601026,3354.66,CONFIRMED
ord_de94cfaa,cust_c3571491,quote_472b2298,2025-12-11 05:10:05.601026,4110.71,CONFIRMED
ord_b6c26bfc,cust_8035f667,quote_102ceb7e,2026-02-20 18:10:05.601026,682.4,CONFIRMED
ord_67d55a7a,cust_7c8d0f0a,quote_882d43ab,2026-06-19 04:10:05.601026,2098.0800000000004,CONFIRMED
ord_3d430bf7,cust_4d188ce5,quote_2cd83def,2025-09-27 10:10:05.601026,4221.58,CONFIRMED
ord_523454e4,cust_c56c6575,quote_7bc105aa,2025-12-07 01:10:05.601026,1071.2400000000002,CONFIRMED
ord_f25ed2a2,cust_6bebe3ea,quote_1f984186,2026-04-21 19:10:05.601026,3079.73,CONFIRMED
ord_22307e01,cust_c3571491,quote_929d2d68,2026-08-08 23:10:05.601026,6321.1,CONFIRMED
ord_c00c3a95,cust_4e5d5042,quote_c8e9aa53,2026-01-07 22:10:05.601026,1460.91,CONFIRMED
ord_bcd6eedb,cust_0b6086ec,quote_9f9dfad4,2025-12-16 13:10:05.601026,2032.0099999999998,CONFIRMED
ord_d92fd8cf,cust_0b6086ec,quote_791b8f51,2025-12-17 11:10:05.601026,4444.45,CONFIRMED
ord_79578933,cust_9f854076,quote_4dfbd274,2025-11-23 12:10:05.601026,441.26000000000005,CONFIRMED
ord_3ae54148,cust_5b9af17f,quote_43b2cc06,2026-07-20 09:10:05.601026,1674.82,CONFIRMED
ord_72f92404,cust_a2b0c037,quote_2f4006c8,2026-03-14 05:10:05.601026,2668.03,CONFIRMED
ord_5273f99a,cust_1311cb1a,quote_d954234e,2025-09-29 03:10:05.601026,1210.48,CONFIRMED
ord_6388885e,cust_fb37096e,quote_7c757b95,2025-12-04 20:10:05.601026,1727.1699999999998,CONFIRMED
ord_dd8735a1,cust_3f9d4565,quote_900b93d4,2026-03-29 09:10:05.601026,2702.6000000000004,CONFIRMED
ord_e7c229da,cust_d1ed441a,quote_4ebf720f,2025-12-28 17:10:05.601026,930.61,CONFIRMED
ord_ac2676f8,cust_82e21b4c,quote_497e2e4f,2025-12-14 03:10:05.601026,1616.48,CONFIRMED
ord_52703ac6,cust_1ff5ebdc,quote_59503394,2026-02-09 03:10:05.601026,2208.13,CONFIRMED
ord_afe52e8d,cust_4ba29bc8,quote_0edf563c,2026-01-16 00:10:05.601026,1086.74,CONFIRMED
ord_fc1deff7,cust_b957ff58,quote_559d25f7,2026-08-13 11:10:05.601026,1603.48,CONFIRMED
ord_052bd234,cust_82e21b4c,quote_cc61fa60,2026-08-02 15:10:05.601026,983.53,CONFIRMED
ord_6bae82a6,cust_7f9dd2bf,quote_9d925589,2026-04-17 20:10:05.601026,191.02,CONFIRMED
ord_949d113b,cust_715a01aa,quote_ae9d0626,2026-06-13 03:10:05.601026,1206.07,CONFIRMED
ord_8ac28217,cust_843ab967,quote_288c0a8f,2025-12-23 12:10:05.601026,4949.5,CONFIRMED
ord_2977f59a,cust_5fb65258,quote_451e4a83,2026-04-15 02:10:05.601026,2059.5600000000004,CONFIRMED
ord_51a22a82,cust_b957ff58,quote_689a44aa,2026-07-12 04:10:05.601026,3386.3500000000004,CONFIRMED
ord_af71d023,cust_f6647730,quote_924f5684,2026-07-27 18:10:05.601026,1143.92,CONFIRMED
ord_63e47800,cust_69492daf,quote_79801df0,2025-12-03 01:10:05.601026,635.17,CONFIRMED
ord_30d9922d,cust_3f9d4565,quote_8bac8574,2025-11-30 06:10:05.601026,4103.05,CONFIRMED
ord_e2edf0a5,cust_2049b501,quote_7106f3d5,2026-06-29 07:10:05.601026,5112.54,CONFIRMED
ord_bde03680,cust_c3571491,quote_b30b86a0,2026-04-07 05:10:05.601026,8182.620000000001,CONFIRMED
ord_c411be75,cust_3f9d4565,quote_bb209b03,2026-01-23 14:10:05.601026,2450.88,CONFIRMED
ord_bbee2538,cust_802f59e0,quote_550e9ce7,2025-09-28 23:10:05.601026,3991.0800000000004,CONFIRMED
ord_23172fee,cust_215bbb49,quote_53e9f274,2025-11-22 01:10:05.601026,3578.39,CONFIRMED
ord_01ff23ca,cust_efe291d0,quote_358ca9e8,2025-11-07 13:10:05.601026,10204.330000000002,CONFIRMED
ord_77df3662,cust_6449b0f4,quote_102bcfd2,2026-05-16 05:10:05.601026,4577.03,CONFIRMED
ord_94f881c6,cust_6cd93739,quote_1fac70cd,2026-05-11 19:10:05.601026,4315.030000000001,CONFIRMED
ord_85a3365a,cust_405b3327,quote_ef280c15,2026-01-06 06:10:05.601026,16957.589999999997,CONFIRMED
ord_4d615284,cust_7adfc319,quote_3ad9b644,2026-03-16 08:10:05.601026,835.53,CONFIRMED
ord_eb62a5ea,cust_715a01aa,quote_f9a75c89,2026-03-07 12:10:05.601026,296.06,CONFIRMED
ord_de8b983f,cust_898c54d5,quote_6c18ac60,2026-04-12 08:10:05.601026,1273.25,CONFIRMED
ord_62e0d102,cust_b5f9471e,quote_91ae7c59,2025-10-19 08:10:05.601026,3413.94,CONFIRMED
ord_bd3bc266,cust_898c54d5,quote_260cec99,2026-01-12 07:10:05.601026,982.38,CONFIRMED
ord_1cc933b5,cust_405b3327,quote_5de8c357,2026-03-10 02:10:05.601026,3015.56,CONFIRMED
ord_535d1e0a,cust_fa1faded,quote_d6b02d5c,2026-07-11 09:10:05.601026,1104.84,CONFIRMED
ord_ba1d3d76,cust_db6dac0a,quote_bbb67ae6,2026-01-15 12:10:05.601026,920.5299999999999,CONFIRMED
ord_ef2731a7,cust_5329889c,quote_87dd0d0e,2026-08-07 02:10:05.601026,3514.08,CONFIRMED
ord_8b54f6c6,cust_3f9d4565,quote_edc49821,2026-03-05 09:10:05.601026,891.1200000000001,CONFIRMED
ord_e463236a,cust_9f854076,quote_dec2e780,2026-08-14 18:10:05.601026,307.81,CONFIRMED
ord_3bfbbeb6,cust_b8d41557,quote_96da07be,2026-04-11 11:10:05.601026,814.6199999999999,CONFIRMED
ord_79cd7d07,cust_8bb8f56a,quote_7e460c3f,2025-11-09 11:10:05.601026,3279.16,CONFIRMED
ord_835dbb1a,cust_822142bd,quote_f30e9115,2025-12-29 04:10:05.601026,2306.79,CONFIRMED
ord_b4f7d283,cust_3e2b9a91,quote_efb88377,2026-02-23 11:10:05.601026,446.95000000000005,CONFIRMED
ord_5181c764,cust_1ff88c64,quote_c6a79fea,2025-10-04 21:10:05.601026,11140.039999999999,CONFIRMED
ord_085c3ea2,cust_a2b0c037,quote_70d121b0,2026-04-29 07:10:05.601026,276.04,CONFIRMED
ord_2f578195,cust_36b3c9ac,quote_c465356b,2026-04-20 03:10:05.601026,1036.5600000000002,CONFIRMED
ord_f7d01f79,cust_405b3327,quote_b7240126,2025-12-17 15:10:05.601026,17329.36,CONFIRMED
ord_e0dfa704,cust_b2c27d93,quote_fd09d493,2026-01-10 05:10:05.601026,9332.470000000001,CONFIRMED
ord_8f6a7eeb,cust_e5e2a4d0,quote_ca31a431,2026-06-20 18:10:05.601026,315.90000000000003,CONFIRMED
ord_bd519e04,cust_b4a9dca3,quote_b7956dd0,2026-06-24 17:10:05.601026,4748.860000000001,CONFIRMED
ord_db4173f5,cust_42587fc7,quote_ab12e374,2026-01-19 19:10:05.601026,1333.27,CONFIRMED
ord_49fbb7a4,cust_12ae9a83,quote_1e836ea9,2025-12-21 11:10:05.601026,1507.48,CONFIRMED
ord_05281ef3,cust_c4924c0b,quote_af477048,2026-04-28 13:10:05.601026,4592.5599999999995,CONFIRMED
ord_ccdccab9,cust_ebc95cba,quote_79268dd9,2026-06-30 09:10:05.601026,2007.7600000000002,CONFIRMED
ord_38a1d9bd,cust_82e21b4c,quote_a5588019,2026-03-16 02:10:05.601026,2769.91,CONFIRMED
ord_f1fd41f3,cust_ceb41cd8,quote_bd101a47,2026-06-28 08:10:05.601026,7066.3,CONFIRMED
ord_6d6ab64c,cust_56f06fa7,quote_2fba6d1e,2026-07-29 08:10:05.601026,2959.08,CONFIRMED
ord_0649e028,cust_a2b0c037,quote_30304d85,2026-02-18 22:10:05.601026,259.44,CONFIRMED
ord_acd07dde,cust_1d7b20af,quote_cca5e351,2026-03-02 16:10:05.601026,970.97,CONFIRMED
ord_068de36b,cust_275958e1,quote_b6971868,2026-03-16 22:10:05.601026,4784.12,CONFIRMED
ord_9226342c,cust_8647b943,quote_7c76ed4f,2026-05-19 15:10:05.601026,3997.2299999999996,CONFIRMED
ord_15664ef1,cust_4d188ce5,quote_eeaf35f2,2026-03-28 16:10:05.601026,1973.75,CONFIRMED
ord_7005b106,cust_69492daf,quote_07494236,2026-08-11 00:10:05.601026,2723.9300000000003,CONFIRMED
ord_3ddd55e4,cust_3f9d4565,quote_1e3ff31b,2026-03-10 00:10:05.601026,1612.59,CONFIRMED
ord_633a4c65,cust_a2b0c037,quote_0e01c7df,2026-06-13 07:10:05.601026,1079.1200000000001,CONFIRMED
ord_63b9a4a8,cust_822142bd,quote_5cabf734,2026-06-03 08:10:05.601026,3679.19,CONFIRMED
ord_d2858440,cust_fa1faded,quote_c9c9a4b5,2026-07-03 05:10:05.601026,365.53,CONFIRMED
ord_ddaeb30d,cust_8035f667,quote_669d3948,2026-01-20 11:10:05.601026,1654.11,CONFIRMED
ord_6de3a0c8,cust_f9e341c0,quote_2ecee206,2026-01-01 18:10:05.601026,1028.78,CONFIRMED
ord_64b8af79,cust_c4924c0b,quote_3e9a1f5b,2026-08-15 02:10:05.601026,1222.13,CONFIRMED
ord_6016cf3c,cust_6449b0f4,quote_ebc7fafd,2026-03-28 11:10:05.601026,5777.01,CONFIRMED
ord_b113169b,cust_a2b0c037,quote_2dfcebf6,2026-01-18 22:10:05.601026,4762.71,CONFIRMED
ord_656e2409,cust_4604301d,quote_9f537451,2026-02-23 19:10:05.601026,882.5400000000001,CONFIRMED
ord_a3a8c275,cust_5e885041,quote_a5669156,2026-03-29 13:10:05.601026,5034.19,CONFIRMED
ord_c0673b73,cust_1d7b20af,quote_3a243331,2025-11-17 02:10:05.601026,1641.7399999999998,CONFIRMED
ord_acf3a902,cust_41d19430,quote_27762127,2025-11-24 04:10:05.601026,1944.55,CONFIRMED
ord_91970c06,cust_ceb41cd8,quote_b0027d1f,2026-08-20 14:10:05.601026,1109.0,CONFIRMED
ord_ee9a6c0a,cust_42587fc7,quote_d2c72c47,2026-06-22 00:10:05.601026,7464.59,CONFIRMED
ord_6fa00402,cust_6449b0f4,quote_2a1ca06d,2026-04-17 12:10:05.601026,5246.03,CONFIRMED
ord_3aa3a7ce,cust_7adfc319,quote_409b573c,2026-01-12 01:10:05.601026,1339.17,CONFIRMED
ord_575d1190,cust_42587fc7,quote_ab12b15e,2026-05-15 10:10:05.601026,887.98,CONFIRMED
ord_7504ef8b,cust_3752d640,quote_b205e842,2026-06-01 10:10:05.601026,1050.05,CONFIRMED
ord_5c1fcb60,cust_843ab967,quote_af40ffe2,2026-06-09 18:10:05.601026,1960.79,CONFIRMED
ord_ea358a1f,cust_843ab967,quote_5ef27a11,2025-10-12 07:10:05.601026,399.34,CONFIRMED
ord_c9812fa8,cust_faaa7a40,quote_5a7e8002,2026-07-30 13:10:05.601026,1033.9099999999999,CONFIRMED
ord_a765191d,cust_f6647730,quote_671f81b9,2026-07-02 21:10:05.601026,100.08,CONFIRMED
ord_1759a724,cust_b5f9471e,quote_899c56a4,2026-05-15 01:10:05.601026,2484.52,CONFIRMED
ord_c51e6b42,cust_7a79b0e8,quote_58a1039a,2025-12-13 15:10:05.601026,1190.3700000000001,CONFIRMED
ord_1186488a,cust_16c62d60,quote_20ea0f29,2025-11-18 09:10:05.601026,1135.7,CONFIRMED
ord_c0159131,cust_35bcb900,quote_3c8fa0cf,2026-03-22 20:10:05.601026,2133.6000000000004,CONFIRMED
ord_f90c6a27,cust_b957ff58,quote_84a09f1f,2026-07-10 20:10:05.601026,287.53,CONFIRMED
ord_bcf292b1,cust_560682aa,quote_5b4c5f96,2026-06-19 02:10:05.601026,892.2100000000002,CONFIRMED
ord_03e1eb28,cust_215bbb49,quote_f91be412,2026-05-18 00:10:05.601026,628.6700000000001,CONFIRMED
ord_67737cd0,cust_843ab967,quote_65a467a9,2026-02-19 18:10:05.601026,3160.49,CONFIRMED
ord_565e9324,cust_3880925b,quote_a7c1bc30,2026-05-29 09:10:05.601026,65.13999999999999,CONFIRMED
ord_267957e6,cust_8bb8f56a,quote_4fd354e0,2025-09-08 19:10:05.601026,1548.37,CONFIRMED
ord_93e9792b,cust_5fb65258,quote_ff9eaf09,2026-03-04 05:10:05.601026,2087.3300000000004,CONFIRMED
ord_884e345f,cust_7adfc319,quote_2ae2261d,2026-05-09 17:10:05.601026,2748.94,CONFIRMED
ord_be45bc21,cust_42587fc7,quote_3c93c033,2026-05-13 16:10:05.601026,3775.9700000000003,CONFIRMED
ord_2d034b0b,cust_5199088a,quote_448eadf9,2026-03-20 04:10:05.601026,270.96000000000004,CONFIRMED
ord_2660c9c4,cust_57020bdd,quote_1de8ee7b,2026-01-28 12:10:05.601026,4009.52,CONFIRMED
ord_6b749112,cust_bc936013,quote_2cf5b837,2026-02-11 12:10:05.601026,3111.89,CONFIRMED
ord_0bfe83e6,cust_f4e1755e,quote_64921213,2025-10-30 22:10:05.601026,374.02,CONFIRMED
ord_67308356,cust_b8d41557,quote_016c2b57,2026-06-28 08:10:05.601026,2485.27,CONFIRMED
ord_e7566f09,cust_3880925b,quote_8443cb8b,2026-04-07 12:10:05.601026,3751.1700000000005,CONFIRMED
ord_274eb5e6,cust_cf13c2af,quote_3e854756,2026-06-11 21:10:05.601026,2484.6200000000003,CONFIRMED
ord_e5906a6e,cust_7c8d0f0a,quote_e4cde46f,2026-02-11 06:10:05.601026,1736.63,CONFIRMED
ord_526eef75,cust_c4924c0b,quote_e79f8501,2025-10-24 16:10:05.601026,9499.41,CONFIRMED
ord_41059631,cust_7adfc319,quote_bf945d60,2026-07-05 18:10:05.601026,2676.75,CONFIRMED
ord_20c3a510,cust_1ff5ebdc,quote_9fa06aa9,2025-10-04 18:10:05.601026,1581.8,CONFIRMED
ord_843fdbd6,cust_4604301d,quote_9120b7ed,2025-11-15 04:10:05.601026,3690.8500000000004,CONFIRMED
ord_bad50b6d,cust_ebc95cba,quote_dfe35311,2025-09-25 14:10:05.601026,2038.0400000000002,CONFIRMED
ord_61184399,cust_843ab967,quote_8deb6af3,2026-08-29 12:10:05.601026,2636.15,CONFIRMED
ord_d5c82a87,cust_8647b943,quote_67ed72aa,2025-09-27 17:10:05.601026,340.02000000000004,CONFIRMED
ord_b14d94e2,cust_7c8d0f0a,quote_6fcd0eaa,2025-10-28 11:10:05.601026,19668.29,CONFIRMED
ord_39231e28,cust_b4a9dca3,quote_a29b5589,2025-12-31 14:10:05.601026,2083.84,CONFIRMED
ord_51e82ab3,cust_e5e2a4d0,quote_d2dd2be0,2026-05-01 08:10:05.601026,267.41999999999996,CONFIRMED
ord_40a2e601,cust_1d7b20af,quote_21479d12,2026-06-16 21:10:05.601026,3144.05,CONFIRMED
ord_9d15929b,cust_a1d12aca,quote_734101a1,2026-07-30 05:10:05.601026,662.6700000000001,CONFIRMED
ord_44c9aeb0,cust_6449b0f4,quote_dda88128,2025-12-05 18:10:05.601026,199.10999999999999,CONFIRMED
ord_71d9c4b1,cust_ce1f66a4,quote_c3a0a586,2026-08-06 18:10:05.601026,752.27,CONFIRMED
ord_75de80a7,cust_d1ed441a,quote_890640eb,2026-05-06 22:10:05.601026,21742.47,CONFIRMED
ord_cb4a9a82,cust_61ea4e53,quote_1d0dcc9a,2026-04-21 14:10:05.601026,2903.4300000000003,CONFIRMED
ord_1ed6cdb9,cust_faaa7a40,quote_dc88822b,2025-11-30 19:10:05.601026,1664.68,CONFIRMED
ord_3e99cd97,cust_94257e9c,quote_e142efa1,2026-04-22 10:10:05.601026,1400.8200000000002,CONFIRMED
ord_97249646,cust_5329889c,quote_70f94f54,2025-12-23 02:10:05.601026,1152.88,CONFIRMED
ord_a1534847,cust_f6330c6d,quote_001b89b7,2026-06-26 19:10:05.601026,2461.31,CONFIRMED
ord_5c7d6ab5,cust_efe291d0,quote_2eb9800e,2026-03-22 06:10:05.601026,447.18,CONFIRMED
ord_dea15ffb,cust_8035f667,quote_a38b3ca6,2026-02-15 17:10:05.601026,2665.23,CONFIRMED
ord_97b6c59b,cust_57020bdd,quote_ceb56d68,2025-11-20 05:10:05.601026,231.3,CONFIRMED
ord_30bdb576,cust_3880925b,quote_53137752,2026-06-30 22:10:05.601026,4637.27,CONFIRMED
ord_10da553b,cust_36b3c9ac,quote_803fe3ca,2026-06-25 14:10:05.601026,205.47,CONFIRMED
ord_5c662ac5,cust_b5f9471e,quote_581e50d1,2026-08-09 03:10:05.601026,5945.650000000001,CONFIRMED
ord_b2e25d44,cust_c3571491,quote_2194b569,2026-07-01 13:10:05.601026,1598.56,CONFIRMED
ord_64234e73,cust_69492daf,quote_2e8324ee,2026-08-15 21:10:05.601026,614.09,CONFIRMED
ord_f9453817,cust_5b9af17f,quote_0a893d9a,2026-01-22 21:10:05.601026,5823.67,CONFIRMED
ord_c7228ae6,cust_b8d41557,quote_37366718,2025-10-14 18:10:05.601026,843.4300000000001,CONFIRMED
ord_f02ad494,cust_3880925b,quote_41b4577f,2025-12-23 13:10:05.601026,265.71,CONFIRMED
ord_22145ac3,cust_802f59e0,quote_f9606019,2026-06-02 19:10:05.601026,4223.57,CONFIRMED
ord_5f936642,cust_5fb65258,quote_05831cf9,2025-10-13 14:10:05.601026,6440.25,CONFIRMED
ord_d1d4de72,cust_4e5d5042,quote_dde6514e,2026-01-13 19:10:05.601026,632.57,CONFIRMED
ord_56a21ebc,cust_7f9dd2bf,quote_b5f7de36,2026-07-09 13:10:05.601026,1711.96,CONFIRMED
ord_049c0c8c,cust_ebc95cba,quote_dd1ff898,2026-06-08 05:10:05.601026,12140.32,CONFIRMED
ord_2208a45a,cust_c4924c0b,quote_b5484de0,2025-10-19 16:10:05.601026,498.19000000000005,CONFIRMED
ord_44ff0d11,cust_715a01aa,quote_6484b267,2026-03-10 23:10:05.601026,6595.7699999999995,CONFIRMED
ord_ecc8b933,cust_4604301d,quote_8fb06c94,2026-07-30 08:10:05.601026,273.15000000000003,CONFIRMED
ord_3e013912,cust_3e7091d4,quote_075518cb,2026-01-18 11:10:05.601026,19392.26,CONFIRMED
ord_48870909,cust_f4e1755e,quote_e8a5129d,2026-04-04 10:10:05.601026,835.6800000000001,CONFIRMED
ord_dcd53414,cust_5329889c,quote_f3d7bc75,2026-07-02 04:10:05.601026,1658.66,CONFIRMED
ord_44591cf3,cust_5fb65258,quote_81c6f1db,2026-07-19 06:10:05.601026,475.63000000000005,CONFIRMED
ord_025c58df,cust_b4a9dca3,quote_bfee9e4e,2026-05-27 12:10:05.601026,144.51000000000002,CONFIRMED
ord_5a377ed0,cust_215bbb49,quote_fe26374b,2026-01-17 04:10:05.601026,4334.6900000000005,CONFIRMED
ord_7765e137,cust_a1d12aca,quote_729f6fb6,2025-09-21 02:10:05.601026,344.86,CONFIRMED
ord_958efa63,cust_3f9d4565,quote_0a18ee5a,2026-08-24 10:10:05.601026,1105.1200000000001,CONFIRMED
ord_45357f43,cust_560682aa,quote_b7506b63,2025-10-07 05:10:05.601026,2876.92,CONFIRMED
ord_1e246e19,cust_7c8d0f0a,quote_8f35809b,2026-02-07 11:10:05.601026,3892.8199999999997,CONFIRMED
ord_e7de3070,cust_4e5d5042,quote_aae03c79,2025-09-29 16:10:05.601026,7520.499999999999,CONFIRMED
ord_f38130a7,cust_88dc3738,quote_c4e34c25,2026-05-09 19:10:05.601026,2798.0,CONFIRMED
ord_52fedae4,cust_5199088a,quote_abbbdc00,2026-08-02 09:10:05.601026,1345.26,CONFIRMED
ord_e531e9b6,cust_d1ed441a,quote_64f0d3e9,2025-11-19 15:10:05.601026,2327.96,CONFIRMED
ord_625f61e7,cust_faaa7a40,quote_9459f076,2025-11-27 21:10:05.601026,545.28,CONFIRMED
ord_cb682603,cust_969bf7c5,quote_49927808,2025-12-30 01:10:05.601026,4063.0800000000004,CONFIRMED
ord_a5ed47fc,cust_56f06fa7,quote_4ae1a1b4,2026-06-23 09:10:05.601026,5896.66,CONFIRMED
ord_cddc0d22,cust_3f9d4565,quote_9685e08b,2026-08-13 17:10:05.601026,26021.2,CONFIRMED
ord_e82aea3f,cust_bc936013,quote_bd452ebd,2025-12-04 18:10:05.601026,1399.6999999999998,CONFIRMED
ord_7e7008ef,cust_b2c27d93,quote_50614c31,2026-03-11 06:10:05.601026,7809.699999999999,CONFIRMED
ord_0e3d64be,cust_82e21b4c,quote_d3e4fd13,2026-08-29 11:10:05.601026,3723.3,CONFIRMED
ord_f53bff04,cust_79ddb8e2,quote_7f9c4c08,2026-04-22 04:10:05.601026,4447.370000000001,CONFIRMED
ord_5358033b,cust_88dc3738,quote_6cec5f86,2026-04-15 13:10:05.601026,2221.7,CONFIRMED
ord_fdcb3db4,cust_1ff88c64,quote_b38fdda3,2026-06-21 11:10:05.601026,1370.09,CONFIRMED
